project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
corticalflow,./corticalflow_285446_mw_lh_pial.ply,285446,lh,pial,171772.22220361576,0.7916495688261702,149360.01579682957,28310.76689654264,corticalflow_285446_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_285345_mw_lh_pial.ply,285345,lh,pial,153997.35395343948,0.1638012199936637,149360.01579682957,28310.76689654264,corticalflow_285345_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200109_mw_rh_pial.ply,200109,rh,pial,157159.63613389258,0.0018984567933562236,157119.222480024,21287.634256413407,corticalflow_200109_C_mwrm_rh_pial.stl
corticalflow,./corticalflow_298455_mw_lh_pial.ply,298455,lh,pial,89134.29998752891,-2.1273078200031215,149360.01579682957,28310.76689654264,corticalflow_298455_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200311_mw_rh_pial.ply,200311,rh,pial,164207.92434059054,0.33299622565766773,157119.222480024,21287.634256413407,corticalflow_200311_C_mwrm_rh_pial.stl
corticalflow,./corticalflow_200210_mw_rh_pial.ply,200210,rh,pial,189690.77355053503,1.5300690850932892,157119.222480024,21287.634256413407,corticalflow_200210_C_mwrm_rh_pial.stl
corticalflow,./corticalflow_299154_mw_lh_pial.ply,299154,lh,pial,172942.7118868824,0.8329938986192845,149360.01579682957,28310.76689654264,corticalflow_299154_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_295146_mw_lh_pial.ply,295146,lh,pial,151830.94492029754,0.08727877745232411,149360.01579682957,28310.76689654264,corticalflow_295146_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_280941_mw_lh_pial.ply,280941,lh,pial,154402.88127654995,0.17812535768277693,149360.01579682957,28310.76689654264,corticalflow_280941_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200614_mw_rh_pial.ply,200614,rh,pial,149909.04709166894,-0.33870252098035897,157119.222480024,21287.634256413407,corticalflow_200614_C_mwrm_rh_pial.stl
corticalflow,./corticalflow_289555_mw_lh_pial.ply,289555,lh,pial,129092.77872206329,-0.7158844247783818,149360.01579682957,28310.76689654264,corticalflow_289555_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_275645_mw_lh_pial.ply,275645,lh,pial,131709.73222029064,-0.6234477377825614,149360.01579682957,28310.76689654264,corticalflow_275645_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_290136_mw_lh_pial.ply,290136,lh,pial,168338.17473990336,0.6703512841042621,149360.01579682957,28310.76689654264,corticalflow_290136_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_208024_mw_lh_pial.ply,208024,lh,pial,138203.0476092225,-0.394089225077459,149360.01579682957,28310.76689654264,corticalflow_208024_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_211922_mw_lh_pial.ply,211922,lh,pial,146686.96355553382,-0.09441822085088725,149360.01579682957,28310.76689654264,corticalflow_211922_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_208428_mw_lh_pial.ply,208428,lh,pial,127545.3860196094,-0.7705418174272137,149360.01579682957,28310.76689654264,corticalflow_208428_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_209127_mw_lh_pial.ply,209127,lh,pial,141923.56254659581,-0.2626722644924856,149360.01579682957,28310.76689654264,corticalflow_209127_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_210415_mw_lh_pial.ply,210415,lh,pial,128152.25138582193,-0.7491059669456558,149360.01579682957,28310.76689654264,corticalflow_210415_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_211417_mw_lh_pial.ply,211417,lh,pial,141584.01895919009,-0.27466570814049907,149360.01579682957,28310.76689654264,corticalflow_211417_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_211316_mw_lh_pial.ply,211316,lh,pial,63172.544560679795,-3.0443354484570726,149360.01579682957,28310.76689654264,corticalflow_211316_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_209834_mw_lh_pial.ply,209834,lh,pial,169678.18219211366,0.7176833629952066,149360.01579682957,28310.76689654264,corticalflow_209834_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_209329_mw_lh_pial.ply,209329,lh,pial,142539.44881394104,-0.24091777548143598,149360.01579682957,28310.76689654264,corticalflow_209329_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_207628_mw_lh_pial.ply,207628,lh,pial,165379.998370169,0.5658618373667516,149360.01579682957,28310.76689654264,corticalflow_207628_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_208125_mw_lh_pial.ply,208125,lh,pial,148817.89546770972,-0.019148910063119903,149360.01579682957,28310.76689654264,corticalflow_208125_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_210617_mw_lh_pial.ply,210617,lh,pial,149857.63570656325,0.01757705510246879,149360.01579682957,28310.76689654264,corticalflow_210617_C_mwrm_lh_pial.stl
