0,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_200008.pial_converted.stl-cut.stl,960,103138
1,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_200109.pial_converted.stl-cut.stl,1017,110746
2,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_200210.pial_converted.stl-cut.stl,1584,136910
3,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_200311.pial_converted.stl-cut.stl,1279,109875
4,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_200614.pial_converted.stl-cut.stl,1071,108812
5,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_200917.pial_converted.stl-cut.stl,971,110504
6,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_201111.pial_converted.stl-cut.stl,1864,115419
7,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_201414.pial_converted.stl-cut.stl,1316,101986
8,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_201515.pial_converted.stl-cut.stl,2260,121254
9,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_201717.pial_converted.stl-cut.stl,690,119374
10,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_201818.pial_converted.stl-cut.stl,2150,103364
11,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_202113.pial_converted.stl-cut.stl,1017,115464
12,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_202719.pial_converted.stl-cut.stl,1556,116746
13,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_203418.pial_converted.stl-cut.stl,1768,106616
14,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_203721.pial_converted.stl-cut.stl,1330,97647
15,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_203923.pial_converted.stl-cut.stl,1421,116610
16,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_204016.pial_converted.stl-cut.stl,1408,113058
17,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_204319.pial_converted.stl-cut.stl,1564,123706
18,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_204420.pial_converted.stl-cut.stl,2092,94719
19,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_204521.pial_converted.stl-cut.stl,1380,95728
20,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_204622.pial_converted.stl-cut.stl,1112,115010
21,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_205119.pial_converted.stl-cut.stl,1148,119509
22,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_205220.pial_converted.stl-cut.stl,1514,103237
23,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_205725.pial_converted.stl-cut.stl,1198,91505
24,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_205826.pial_converted.stl-cut.stl,1706,116556
25,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_206222.pial_converted.stl-cut.stl,1724,117640
26,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_207123.pial_converted.stl-cut.stl,1116,129594
27,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_207426.pial_converted.stl-cut.stl,1085,105393
28,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_207628.pial_converted.stl-cut.stl,1778,125763
29,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_208024.pial_converted.stl-cut.stl,1232,95920
30,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_208125.pial_converted.stl-cut.stl,1866,111567
31,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_208226.pial_converted.stl-cut.stl,1826,105129
32,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_208327.pial_converted.stl-cut.stl,1317,135704
33,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_208428.pial_converted.stl-cut.stl,1120,84820
34,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_209127.pial_converted.stl-cut.stl,1439,105301
35,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_209228.pial_converted.stl-cut.stl,1607,110909
36,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_209329.pial_converted.stl-cut.stl,1347,98375
37,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_209834.pial_converted.stl-cut.stl,1531,97390
38,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_209935.pial_converted.stl-cut.stl,1994,119075
39,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_210011.pial_converted.stl-cut.stl,1281,116266
40,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_210415.pial_converted.stl-cut.stl,1145,94736
41,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_210617.pial_converted.stl-cut.stl,1891,119514
42,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_211114.pial_converted.stl-cut.stl,1215,112055
43,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_211215.pial_converted.stl-cut.stl,1125,129961
44,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_211316.pial_converted.stl-cut.stl,1341,94964
45,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_211417.pial_converted.stl-cut.stl,1906,108393
46,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_211720.pial_converted.stl-cut.stl,1404,127164
47,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_211922.pial_converted.stl-cut.stl,1616,107829
48,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_212015.pial_converted.stl-cut.stl,687,117195
49,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_212116.pial_converted.stl-cut.stl,808,105486
50,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_212217.pial_converted.stl-cut.stl,1612,103229
51,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_212318.pial_converted.stl-cut.stl,1243,99098
52,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_212419.pial_converted.stl-cut.stl,1204,108643
53,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_212823.pial_converted.stl-cut.stl,1464,117008
54,/data/users2/llu13/CalcDistance/afterCut/Jun18/cortexode/pial/hcp_lh_213421.pial_converted.stl-cut.stl,1127,119115
