0,cortexode,white,1,232052,hcp_lh_200008.white_converted.stl
1,cortexode,white,0,253076,hcp_lh_200109.white_converted.stl
2,cortexode,white,4,303820,hcp_lh_200210.white_converted.stl
3,cortexode,white,0,249076,hcp_lh_200311.white_converted.stl
4,cortexode,white,10,244968,hcp_lh_200614.white_converted.stl
5,cortexode,white,2,250624,hcp_lh_200917.white_converted.stl
6,cortexode,white,9,258600,hcp_lh_201111.white_converted.stl
7,cortexode,white,0,231648,hcp_lh_201414.white_converted.stl
8,cortexode,white,8,267488,hcp_lh_201515.white_converted.stl
9,cortexode,white,9,276568,hcp_lh_201717.white_converted.stl
10,cortexode,white,1,220204,hcp_lh_201818.white_converted.stl
11,cortexode,white,2,263756,hcp_lh_202113.white_converted.stl
12,cortexode,white,5,259880,hcp_lh_202719.white_converted.stl
13,cortexode,white,0,240676,hcp_lh_203418.white_converted.stl
14,cortexode,white,12,223100,hcp_lh_203721.white_converted.stl
15,cortexode,white,0,264060,hcp_lh_203923.white_converted.stl
16,cortexode,white,24,256464,hcp_lh_204016.white_converted.stl
17,cortexode,white,29,274860,hcp_lh_204319.white_converted.stl
18,cortexode,white,9,211088,hcp_lh_204420.white_converted.stl
19,cortexode,white,11,215964,hcp_lh_204521.white_converted.stl
20,cortexode,white,8,260444,hcp_lh_204622.white_converted.stl
21,cortexode,white,0,267336,hcp_lh_205119.white_converted.stl
22,cortexode,white,10,228756,hcp_lh_205220.white_converted.stl
23,cortexode,white,0,203852,hcp_lh_205725.white_converted.stl
24,cortexode,white,15,263116,hcp_lh_205826.white_converted.stl
25,cortexode,white,0,267188,hcp_lh_206222.white_converted.stl
26,cortexode,white,0,293348,hcp_lh_207123.white_converted.stl
27,cortexode,white,16,241800,hcp_lh_207426.white_converted.stl
28,cortexode,white,0,279640,hcp_lh_207628.white_converted.stl
29,cortexode,white,0,213216,hcp_lh_208024.white_converted.stl
30,cortexode,white,3,251788,hcp_lh_208125.white_converted.stl
31,cortexode,white,2,237388,hcp_lh_208226.white_converted.stl
32,cortexode,white,0,304760,hcp_lh_208327.white_converted.stl
33,cortexode,white,0,193316,hcp_lh_208428.white_converted.stl
34,cortexode,white,3,235240,hcp_lh_209127.white_converted.stl
35,cortexode,white,4,253540,hcp_lh_209228.white_converted.stl
36,cortexode,white,2,219456,hcp_lh_209329.white_converted.stl
37,cortexode,white,5,219464,hcp_lh_209834.white_converted.stl
38,cortexode,white,2,261740,hcp_lh_209935.white_converted.stl
39,cortexode,white,1,262704,hcp_lh_210011.white_converted.stl
40,cortexode,white,0,213312,hcp_lh_210415.white_converted.stl
41,cortexode,white,0,264620,hcp_lh_210617.white_converted.stl
42,cortexode,white,8,254640,hcp_lh_211114.white_converted.stl
43,cortexode,white,10,297460,hcp_lh_211215.white_converted.stl
44,cortexode,white,22,212680,hcp_lh_211316.white_converted.stl
45,cortexode,white,0,243144,hcp_lh_211417.white_converted.stl
46,cortexode,white,0,287620,hcp_lh_211720.white_converted.stl
47,cortexode,white,1,242100,hcp_lh_211922.white_converted.stl
48,cortexode,white,21,268172,hcp_lh_212015.white_converted.stl
49,cortexode,white,0,239980,hcp_lh_212116.white_converted.stl
50,cortexode,white,2,229472,hcp_lh_212217.white_converted.stl
51,cortexode,white,5,226348,hcp_lh_212318.white_converted.stl
52,cortexode,white,28,243912,hcp_lh_212419.white_converted.stl
53,cortexode,white,3,264428,hcp_lh_212823.white_converted.stl
54,cortexode,white,6,266108,hcp_lh_213421.white_converted.stl
55,cortexode,white,2,225884,hcp_lh_214019.white_converted.stl
56,cortexode,white,0,230600,hcp_lh_214221.white_converted.stl
57,cortexode,white,8,305472,hcp_lh_214423.white_converted.stl
58,cortexode,white,25,261356,hcp_lh_214524.white_converted.stl
59,cortexode,white,1,254964,hcp_lh_214625.white_converted.stl
60,cortexode,white,0,257632,hcp_lh_214726.white_converted.stl
61,cortexode,white,1,239824,hcp_lh_217126.white_converted.stl
62,cortexode,white,10,230788,hcp_lh_217429.white_converted.stl
63,cortexode,white,16,261416,hcp_lh_220721.white_converted.stl
64,cortexode,white,2,227372,hcp_lh_221218.white_converted.stl
65,cortexode,white,4,221156,hcp_lh_221319.white_converted.stl
66,cortexode,white,2,347036,hcp_lh_223929.white_converted.stl
67,cortexode,white,7,209708,hcp_lh_224022.white_converted.stl
68,cortexode,white,0,250084,hcp_lh_227432.white_converted.stl
69,cortexode,white,0,222868,hcp_lh_228434.white_converted.stl
70,cortexode,white,6,230852,hcp_lh_231928.white_converted.stl
71,cortexode,white,5,275544,hcp_lh_233326.white_converted.stl
72,cortexode,white,6,246648,hcp_lh_236130.white_converted.stl
73,cortexode,white,21,230284,hcp_lh_237334.white_converted.stl
74,cortexode,white,9,254148,hcp_lh_239944.white_converted.stl
75,cortexode,white,0,226248,hcp_lh_245333.white_converted.stl
76,cortexode,white,5,226840,hcp_lh_246133.white_converted.stl
77,cortexode,white,4,255212,hcp_lh_248339.white_converted.stl
78,cortexode,white,0,234320,hcp_lh_249947.white_converted.stl
79,cortexode,white,0,227464,hcp_lh_250427.white_converted.stl
80,cortexode,white,0,227344,hcp_lh_250932.white_converted.stl
81,cortexode,white,0,282848,hcp_lh_251833.white_converted.stl
82,cortexode,white,0,216768,hcp_lh_255639.white_converted.stl
83,cortexode,white,6,230524,hcp_lh_256540.white_converted.stl
84,cortexode,white,17,254872,hcp_lh_257542.white_converted.stl
85,cortexode,white,0,260464,hcp_lh_257845.white_converted.stl
86,cortexode,white,0,259072,hcp_lh_263436.white_converted.stl
87,cortexode,white,0,296588,hcp_lh_268749.white_converted.stl
88,cortexode,white,6,250684,hcp_lh_268850.white_converted.stl
89,cortexode,white,0,313008,hcp_lh_270332.white_converted.stl
90,cortexode,white,2,231216,hcp_lh_275645.white_converted.stl
91,cortexode,white,0,223312,hcp_lh_280739.white_converted.stl
92,cortexode,white,15,251384,hcp_lh_280941.white_converted.stl
93,cortexode,white,1,261200,hcp_lh_283543.white_converted.stl
94,cortexode,white,0,246416,hcp_lh_284646.white_converted.stl
95,cortexode,white,0,229504,hcp_lh_285345.white_converted.stl
96,cortexode,white,0,268880,hcp_lh_285446.white_converted.stl
97,cortexode,white,0,272188,hcp_lh_286650.white_converted.stl
98,cortexode,white,0,261856,hcp_lh_287248.white_converted.stl
