0,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_200008.pial_converted.stl,6576,122604
1,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_200109.pial_converted.stl,6594,133134
2,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_200210.pial_converted.stl,8066,159978
3,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_200311.pial_converted.stl,8223,132763
4,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_200614.pial_converted.stl,6737,129223
5,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_200917.pial_converted.stl,6981,132295
6,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_201111.pial_converted.stl,8524,137826
7,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_201414.pial_converted.stl,7646,123472
8,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_201515.pial_converted.stl,8358,142104
9,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_201717.pial_converted.stl,6436,144722
10,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_201818.pial_converted.stl,7355,117459
11,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_202113.pial_converted.stl,8125,140005
12,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_202719.pial_converted.stl,7198,137140
13,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_203418.pial_converted.stl,7913,128253
14,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_203721.pial_converted.stl,6883,118435
15,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_203923.pial_converted.stl,7582,139614
16,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_204016.pial_converted.stl,7467,135701
17,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_204319.pial_converted.stl,7371,144803
18,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_204420.pial_converted.stl,7836,113382
19,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_204521.pial_converted.stl,7139,115123
20,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_204622.pial_converted.stl,6780,137004
21,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_205119.pial_converted.stl,4618,138288
22,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_205220.pial_converted.stl,6840,121220
23,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_205725.pial_converted.stl,6928,108856
24,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_205826.pial_converted.stl,8169,139729
25,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_206222.pial_converted.stl,7597,141193
26,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_207123.pial_converted.stl,6911,153587
27,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_207426.pial_converted.stl,6416,127318
28,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_207628.pial_converted.stl,7485,147307
29,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_208024.pial_converted.stl,7605,114215
30,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_208125.pial_converted.stl,7968,133864
31,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_208226.pial_converted.stl,8623,127319
32,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_208327.pial_converted.stl,7481,159863
33,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_208428.pial_converted.stl,5692,102352
34,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_209127.pial_converted.stl,7823,125445
35,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_209228.pial_converted.stl,8616,135388
36,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_209329.pial_converted.stl,6997,116727
37,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_209834.pial_converted.stl,7111,116845
38,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_209935.pial_converted.stl,7780,138652
39,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_210011.pial_converted.stl,7336,138690
40,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_210415.pial_converted.stl,6273,112931
41,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_210617.pial_converted.stl,8534,140846
42,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_211114.pial_converted.stl,7515,134837
43,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_211215.pial_converted.stl,7414,156146
44,/data/users2/llu13/CalcDistance/cortexode/jun16/pial/hcp_lh_211316.pial_converted.stl,6806,113148
