cortexode,0,3.3981876332622605,1.5923942689837132,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_200008.pial_converted.stl
cortexode,1,3.9358887124820443,1.7991047654687027,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_200109.pial_converted.stl
cortexode,2,2.3206830642321816,0.9300864529698576,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_200210.pial_converted.stl
cortexode,3,3.3994432846207374,1.415855739519439,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_200311.pial_converted.stl
cortexode,4,3.5930570423612176,1.5595269812433001,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_200614.pial_converted.stl
cortexode,5,2.8318737470418887,1.1198356416939323,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_200917.pial_converted.stl
cortexode,6,3.412460663277657,1.5193965075210947,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_201111.pial_converted.stl
cortexode,7,3.941898446006137,1.7506130069961532,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_201414.pial_converted.stl
cortexode,8,3.742678061065678,2.12211877326176,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_201515.pial_converted.stl
cortexode,9,2.8792706549507314,1.1409490443867496,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_201717.pial_converted.stl
cortexode,10,3.577040124375641,2.1160586501576044,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_201818.pial_converted.stl
cortexode,11,3.0786366037897506,1.2828292945420836,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_202113.pial_converted.stl
cortexode,12,3.2325770453033775,1.6265844902627316,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_202719.pial_converted.stl
cortexode,13,4.026909529400565,1.9384491541194748,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_203418.pial_converted.stl
cortexode,14,3.4106211075576502,1.9081058118602976,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_203721.pial_converted.stl
cortexode,15,3.1652689711597466,1.3758825956033136,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_203923.pial_converted.stl
cortexode,16,3.2034778681120146,1.4167504318983508,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_204016.pial_converted.stl
cortexode,17,3.68440821323243,1.6234685594548166,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_204319.pial_converted.stl
cortexode,18,3.7275292363933206,2.1153327943950417,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_204420.pial_converted.stl
cortexode,19,4.608474992975555,2.0863890946233123,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_204521.pial_converted.stl
cortexode,20,2.952902878986979,1.2225494252314082,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_204622.pial_converted.stl
cortexode,21,2.3693246577121174,1.3096506808762582,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_205119.pial_converted.stl
cortexode,22,3.815012066239494,1.8537353735373536,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_205220.pial_converted.stl
cortexode,23,4.495944798684995,2.323891453863488,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_205725.pial_converted.stl
cortexode,24,3.417714939182867,1.644148460457391,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_205826.pial_converted.stl
cortexode,25,3.671683859613981,1.7739066190980761,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_206222.pial_converted.stl
cortexode,26,3.0043366419307485,1.4351137827237732,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_207123.pial_converted.stl
cortexode,27,3.1754631817367076,1.2811109481198963,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_207426.pial_converted.stl
cortexode,28,3.2657562134192895,1.6534071916336373,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_207628.pial_converted.stl
cortexode,29,3.2656474379181115,1.9028403956760582,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_208024.pial_converted.stl
cortexode,30,3.3322554318535285,1.481580912271282,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_208125.pial_converted.stl
cortexode,31,3.8751709161103514,1.9161936280257146,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_208226.pial_converted.stl
cortexode,32,3.0015114131066642,1.4213736224447975,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_208327.pial_converted.stl
cortexode,33,3.739705416534685,2.1726043889892193,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_208428.pial_converted.stl
cortexode,34,3.8177101794863533,2.079516046255146,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_209127.pial_converted.stl
cortexode,35,2.98683079151016,1.1930350539219634,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_209228.pial_converted.stl
cortexode,36,4.413152661206054,2.290964805797655,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_209329.pial_converted.stl
cortexode,37,4.058396321710962,2.0835427406269296,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_209834.pial_converted.stl
cortexode,38,3.1630260580518788,1.4285231906597784,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_209935.pial_converted.stl
cortexode,39,3.0407460715504575,1.4207145756560358,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_210011.pial_converted.stl
cortexode,40,3.29485039830698,1.4968581104234167,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_210415.pial_converted.stl
cortexode,41,3.8589252659987845,1.6374946872222864,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_210617.pial_converted.stl
cortexode,42,3.0891912320483748,1.4215941148342344,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_211114.pial_converted.stl
cortexode,43,2.9437269251487956,1.4634067316709658,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_211215.pial_converted.stl
cortexode,44,3.273630076254655,1.53685402063651,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_211316.pial_converted.stl
cortexode,45,3.9749760140927037,2.2067883469978558,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_211417.pial_converted.stl
cortexode,46,2.9865204103907446,1.5078479017534643,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_211720.pial_converted.stl
cortexode,47,3.207489020725788,1.6055292655705748,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_211922.pial_converted.stl
cortexode,48,2.812344626749059,1.148609229613076,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_212015.pial_converted.stl
cortexode,49,3.1872043653035855,1.5082673661529815,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_212116.pial_converted.stl
cortexode,50,3.8920952958730264,1.7664990024948786,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_212217.pial_converted.stl
cortexode,51,4.164895696968666,2.00475092736698,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_212318.pial_converted.stl
cortexode,52,2.8086652025003453,1.1141660978192185,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_212419.pial_converted.stl
cortexode,53,3.517391811841606,1.6374046858739222,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_212823.pial_converted.stl
cortexode,54,4.6176411086384785,2.7623544672234877,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_213421.pial_converted.stl
cortexode,55,3.935820769813864,1.9813268983327914,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_214019.pial_converted.stl
cortexode,56,4.5389920251013205,2.3414370974812018,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_214221.pial_converted.stl
cortexode,57,2.9359254116246776,1.312052454490553,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_214423.pial_converted.stl
cortexode,58,3.369528132556035,1.9004975517607956,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_214524.pial_converted.stl
cortexode,59,3.106942973831493,1.4970463790037405,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_214625.pial_converted.stl
cortexode,60,3.9072967317506437,1.7034459223354539,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_214726.pial_converted.stl
cortexode,61,3.0871727872310286,1.658688490837966,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_217126.pial_converted.stl
cortexode,62,3.1968091915765218,1.546168264195999,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_217429.pial_converted.stl
cortexode,63,2.984997642065551,1.423662049457363,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_220721.pial_converted.stl
cortexode,64,2.9256824234354193,1.529985224871926,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_221218.pial_converted.stl
cortexode,65,3.2740177093818774,1.6615148660610737,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_221319.pial_converted.stl
cortexode,66,2.5794782336430835,1.0566444537458333,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_223929.pial_converted.stl
cortexode,67,2.9143135703905374,1.3313405732415846,/data/users2/llu13/output/cortexode/pred/lh_pial/adni_lh_224022.pial_converted.stl
