RMS,diag_mesh_0,diag_mesh_1,max,mean,min,n_samples
0.549644410610199,219.72935485839844,220.37075217282867,6.76132869720459,0.26912614703178406,8.826035013953515e-09,203410
0.3786267042160034,216.9684600830078,219.6066547182087,5.989815711975098,0.2353564351797104,1.2633970527531346e-06,198224
0.3799411356449127,220.47425842285156,225.04711636023515,6.2751545906066895,0.23963545262813568,4.653682594835118e-07,217873
0.9136399626731873,217.1092529296875,219.7068135858664,12.959376335144043,0.3689432740211487,3.7254196740832413e-06,196944
0.45873865485191345,216.4187469482422,219.92490220263392,7.1586127281188965,0.27132532000541687,2.3400345980917336e-06,200672
0.4551593065261841,216.61474609375,220.49832569488424,6.271113395690918,0.25806641578674316,9.83416725830466e-09,194498
0.40013495087623596,219.09982299804688,224.27721044526862,6.255697727203369,0.23480699956417084,2.7118198886455502e-06,212584
0.48893770575523376,220.6772918701172,223.30414955776462,8.063584327697754,0.2657598853111267,2.6172758680331754e-06,214765
0.5250599384307861,216.95240783691406,220.5439422300455,7.253783226013184,0.2806609869003296,1.082109861272329e-06,201598
0.4640495777130127,215.78359985351562,219.5593988357946,6.160494804382324,0.26317650079727173,3.5136424685333623e-06,194806
0.41920211911201477,215.95831298828125,221.35482547921575,4.862112998962402,0.2569076418876648,5.13985582983878e-07,202080
0.4779151976108551,218.7117156982422,223.75359458479699,5.38623571395874,0.2985098659992218,2.793171688608709e-06,210412
0.4120029807090759,217.43663024902344,221.27920324980735,6.136526584625244,0.24394305050373077,2.0407221654750174e-06,205844
0.6172749400138855,223.29293823242188,227.4861807116049,9.13701057434082,0.3031151294708252,8.740750701008437e-08,225170
0.5662346482276917,211.3341827392578,214.78154099930404,9.602790832519531,0.26324376463890076,1.5597669289491023e-06,197308
0.6105884313583374,211.1436004638672,215.69693921918437,7.550472736358643,0.356327623128891,4.955940653417201e-07,191520
0.8425689339637756,218.9580078125,222.11759099251657,11.55571460723877,0.35319891571998596,2.4974357870632957e-07,209090
0.4366612732410431,214.11976623535156,215.91597809126597,5.104012489318848,0.3179027736186981,2.1242119601083687e-06,222933
0.3999495506286621,217.8475799560547,220.90862955472974,6.2192912101745605,0.23643335700035095,2.6074840775436314e-07,216203
0.43064913153648376,220.2282257080078,224.95413816007095,6.601784706115723,0.25108394026756287,2.5022036425070837e-06,204702
0.4378173351287842,221.35589599609375,224.73744896225776,5.52121639251709,0.2467370480298996,6.862174473099003e-07,210460
0.47021204233169556,220.204833984375,223.40810983288193,7.938949108123779,0.2619021534919739,3.3643414099060465e-06,211640
0.5816552042961121,216.20748901367188,219.67189171502167,8.905856132507324,0.28834033012390137,7.481403940801101e-07,197827
0.3766554296016693,220.60787963867188,223.29929858624166,5.321336269378662,0.2322470247745514,2.177641135858721e-06,228286
0.43489477038383484,223.49896240234375,225.7416270411222,6.508664608001709,0.25066572427749634,5.868836296940572e-07,214652
0.3682493567466736,218.19342041015625,221.72659492265996,5.242007732391357,0.23413215577602386,1.7522859252494527e-07,207685
0.481207937002182,220.01254272460938,222.01842144652795,6.504632949829102,0.24384227395057678,1.557975451760285e-06,218204
0.4671231210231781,216.64559936523438,219.72899696312146,6.831119537353516,0.25368207693099976,4.637614892999409e-06,203280
0.48987239599227905,220.04531860351562,225.02401868689478,6.9596099853515625,0.28547143936157227,2.7597952794167213e-06,207902
0.5218678712844849,220.8568878173828,225.68287733284663,8.292074203491211,0.2758803963661194,2.4914127152442234e-06,220748
0.3788897693157196,220.55873107910156,223.37112250785523,9.105722427368164,0.2271614670753479,1.2136548832586413e-07,204015
0.6452110409736633,220.8346710205078,225.05744773580207,10.027286529541016,0.3212459981441498,3.6616386296373094e-06,222964
0.41951310634613037,215.7476806640625,220.04313504334493,5.24330472946167,0.24232693016529083,5.37716253745657e-08,194739
0.3439987599849701,215.05661010742188,218.02094919385257,4.320149898529053,0.23190946877002716,5.5739074014127254e-06,204327
0.3652838468551636,216.3640594482422,218.6444794099588,4.508437156677246,0.23126445710659027,5.371265388021129e-07,210238
0.5723044872283936,219.10848999023438,221.67580925391226,7.427807807922363,0.2695282995700836,9.57625388764427e-07,213906
0.4522014260292053,226.56378173828125,229.44677100420947,10.128024101257324,0.2593488395214081,7.286000709427753e-07,219404
0.4784325063228607,221.4993133544922,225.238665108985,7.0077009201049805,0.2676571309566498,1.326078375996076e-07,213138
0.46279361844062805,217.6279754638672,221.62029677240392,6.600092887878418,0.23525016009807587,3.921059388289905e-08,219516
0.6032644510269165,218.03536987304688,223.35124767805223,8.637774467468262,0.35869520902633667,5.620081537927035e-07,198060
0.5167638063430786,217.2974853515625,222.85980085291834,5.899298667907715,0.31594201922416687,2.402892960162717e-06,202591
0.38938161730766296,223.7847442626953,226.50896933033076,5.035660266876221,0.23944759368896484,1.1682192280204617e-07,222863
0.46584731340408325,214.6223602294922,219.27948967289515,5.971986293792725,0.27025464177131653,2.0150296222709585e-06,194738
0.585174560546875,218.5218048095703,221.0709286768712,7.663894176483154,0.2848125398159027,8.258580237452406e-07,220226
0.38969334959983826,218.3968505859375,221.02492239773935,5.649230480194092,0.22604110836982727,9.842754877809057e-08,207367
0.4474082291126251,219.23780822753906,223.8266403798847,6.190273284912109,0.2606300413608551,5.8679916037363e-07,211844
0.40304768085479736,218.61383056640625,221.86813047984057,6.795059680938721,0.22849421203136444,3.87506489119005e-08,208878
0.5622400045394897,216.66551208496094,219.60918000174956,6.671458721160889,0.2932713031768799,2.628651145641925e-06,212238
0.4148537516593933,212.59109497070312,217.19199101489772,5.565150260925293,0.26026421785354614,2.3467923426778725e-07,192014
0.4786800146102905,216.71286010742188,221.19306937366127,6.952483654022217,0.2677421569824219,1.5773517247907876e-07,216302
0.40464702248573303,221.0184783935547,223.8831059993587,6.4853739738464355,0.23695963621139526,8.937627740124299e-07,223590
0.6187950968742371,220.58860778808594,222.53486388225565,8.95383071899414,0.26887208223342896,1.6578705981373787e-06,207944
0.5215741395950317,216.83627319335938,218.0224880690434,9.491189956665039,0.2631659507751465,5.091565071779769e-07,214565
0.3760952949523926,219.0573272705078,222.12254171618363,7.051340579986572,0.23044408857822418,6.955692242627265e-06,205710
0.607236921787262,220.1053009033203,224.36491953454893,8.301535606384277,0.2828121483325958,4.806059905604343e-08,204208
0.433947890996933,214.5061798095703,217.49150918913983,6.29044246673584,0.2633494734764099,1.8811661561812798e-07,206322
0.47521936893463135,219.3363494873047,221.18949026792257,7.604020118713379,0.2453651875257492,7.811856050921051e-08,204901
0.4263499081134796,217.55567932128906,220.87370992792464,6.2016282081604,0.23270030319690704,1.8075415937346406e-06,213458
0.43097740411758423,219.8057403564453,222.85033629118027,6.172430515289307,0.2633870244026184,7.438680427185318e-08,216160
0.6073278784751892,218.9145050048828,221.99799209541933,7.486379146575928,0.3017135262489319,1.0248361377307447e-06,214723
0.4043017327785492,217.38421630859375,220.01202335648853,5.39022159576416,0.23328809440135956,2.8994327294640243e-06,196044
0.5301291942596436,218.86041259765625,222.24899705641988,7.976947784423828,0.2931375205516815,2.244186589450692e-06,196571
0.37889692187309265,216.14404296875,217.8900892001039,5.2293381690979,0.2502273917198181,1.29150782868237e-06,210312
0.3858295977115631,213.64328002929688,217.49458126375,6.0612335205078125,0.22727474570274353,7.930788115118048e-07,206888
0.5757805109024048,218.165771484375,222.643570845915,9.683451652526855,0.280498206615448,2.6752399406859695e-08,205631
0.5178613662719727,216.88241577148438,220.96513146403143,7.3812384605407715,0.26334771513938904,1.025108417707088e-06,211075
0.4696369469165802,215.55508422851562,219.4087769691294,6.798773765563965,0.2662630081176758,1.3340581972443033e-06,203322
0.4803578555583954,223.2459716796875,226.47363452819272,6.592158794403076,0.2822394371032715,1.942865992532461e-07,199578
0.6377681493759155,215.41046142578125,220.746853433781,9.175089836120605,0.3373596966266632,4.742025339510292e-06,202387
0.4972347021102905,221.73214721679688,226.49589658688333,7.537545204162598,0.271514892578125,2.801447408273816e-06,205180
0.32913970947265625,217.65711975097656,220.95381656982093,5.70601749420166,0.22043375670909882,7.69568202940718e-07,207684
0.6826171875,213.52684020996094,216.02190803022023,8.583513259887695,0.31320253014564514,3.216557047380775e-07,208330
0.5302757620811462,217.36448669433594,222.85719297563898,6.974423408508301,0.2952316999435425,1.282086032006191e-06,208314
0.39621004462242126,218.15231323242188,221.60641594408955,7.918478488922119,0.25116926431655884,1.845440465331194e-06,204720
0.439484179019928,221.97244262695312,223.86785295144904,5.905999183654785,0.2585393190383911,1.268920300390164e-06,212840
0.4319767653942108,220.55580139160156,223.7194204567992,6.033772945404053,0.2569245398044586,7.1417332492274e-08,212458
0.41488105058670044,221.61688232421875,225.1443398613466,6.857065677642822,0.23906387388706207,3.229571348128957e-07,221146
0.43749573826789856,217.17514038085938,220.8003858840496,4.840146541595459,0.24821631610393524,3.5646991136673023e-07,210488
0.49982112646102905,215.1431884765625,219.37561315347136,7.291853427886963,0.2709040641784668,2.5170652406814042e-06,209482
0.5019674301147461,218.4259796142578,222.10486679976557,8.784131050109863,0.24853868782520294,1.7057028571798583e-06,199552
0.556880533695221,219.36297607421875,221.71634914671094,8.03060531616211,0.2799687087535858,1.6911783404793823e-06,207756
0.5448585152626038,216.53782653808594,220.5731270849476,7.274892330169678,0.28060802817344666,3.6596504742192337e-06,204948
0.4987843930721283,217.2427978515625,220.95559960779582,6.8856401443481445,0.24663591384887695,1.3612251450467738e-06,204434
0.4062904417514801,217.01480102539062,219.13083338488178,6.0214080810546875,0.25699642300605774,6.814040034441859e-07,208124
0.6674597263336182,216.84519958496094,220.89706283840104,10.815479278564453,0.2967272400856018,1.4217719126463635e-06,209582
0.4000548720359802,222.19091796875,224.136056656263,6.073366165161133,0.2727941870689392,1.0622890158629161e-06,228246
0.6849410533905029,214.87643432617188,218.66386366954555,10.514446258544922,0.32114261388778687,2.038747624055759e-07,207337
0.6080120205879211,220.6028594970703,223.85786376452106,8.430461883544922,0.3333562910556793,7.951514362503076e-07,214710
0.396597683429718,214.58560180664062,217.38286142168062,5.210799694061279,0.22637590765953064,3.4517652238719165e-06,196250
0.3628040850162506,213.96441650390625,218.72297213905273,5.769760608673096,0.2402196228504181,1.7861125911622366e-07,196732
0.5010221600532532,224.86143493652344,228.86436526158556,6.666528701782227,0.27908650040626526,1.4246473938328563e-06,233870
0.5626172423362732,220.5305938720703,223.73244298166586,7.066213607788086,0.28025001287460327,4.1280799223386566e-07,214290
0.4817476272583008,216.15199279785156,219.79180217803335,6.766718864440918,0.2554612457752228,1.2696930298261577e-06,192305
0.5379520058631897,220.71279907226562,223.53028763539467,7.840321063995361,0.24849703907966614,2.305394275481376e-08,213114
0.5213637351989746,214.78695678710938,217.39566457738937,8.768396377563477,0.2601049840450287,1.4159899137666798e-06,191264
0.4350949823856354,216.80563354492188,220.20680874879054,6.251286506652832,0.2528654932975769,1.97253689293575e-06,198082
0.48587602376937866,218.51718139648438,220.15534057880413,7.455395698547363,0.2593226432800293,1.1115597544630873e-06,226656
0.49615123867988586,216.57485961914062,220.456197154142,10.114275932312012,0.2548510432243347,1.0313824532204308e-06,206454
0.4716075658798218,221.831787109375,225.9666059926021,7.380399703979492,0.24504534900188446,4.466928089641442e-07,217052
0.5445071458816528,217.45114135742188,221.70498244021985,7.232974052429199,0.29990190267562866,5.117712476021552e-08,209912
0.9057450294494629,221.80908203125,225.65974098579503,12.019078254699707,0.35878750681877136,1.8117186755262082e-06,217222
0.5074721574783325,217.07061767578125,220.06712973873232,7.279749870300293,0.25319141149520874,1.6196385104194633e-06,210408
0.3982274830341339,217.28184509277344,219.97451449674014,6.6469926834106445,0.2420678734779358,2.7916632916458184e-07,214512
0.39671966433525085,221.2266387939453,224.56584167594318,4.982747554779053,0.2502577304840088,6.756530979146191e-08,214512
0.386701762676239,215.7881622314453,217.65524425578712,5.448858737945557,0.27620071172714233,5.040028554503806e-06,217417
0.4735006093978882,223.13577270507812,226.53372112728727,6.8751630783081055,0.25429314374923706,2.742185643000994e-07,225394
0.35945072770118713,221.7808074951172,223.7605590400554,5.666835784912109,0.232129767537117,3.0857431738695595e-06,217984
