RMS,diag_mesh_0,diag_mesh_1,max,mean,min,n_samples
0.4198254346847534,221.50599670410156,222.92759978616263,6.300530910491943,0.23606173694133759,8.838085250317818e-07,213368
0.36708003282546997,218.18963623046875,221.5723267827015,5.752153396606445,0.21927310526371002,2.7139861913383356e-07,201308
0.3706207871437073,219.95033264160156,222.65291336310395,5.341618061065674,0.23880204558372498,1.202042085424182e-06,225676
0.5115163326263428,215.04591369628906,219.05504031827184,6.7592692375183105,0.2848774492740631,6.142522579466458e-08,203710
0.49009469151496887,218.9615478515625,221.12291583996912,7.0963311195373535,0.2884838283061981,3.0482908641715767e-06,208368
0.33635425567626953,217.1089630126953,220.2147701699082,4.979695796966553,0.22770877182483673,5.421042715170188e-06,199168
0.40291813015937805,221.2824249267578,224.05219447791492,5.303226947784424,0.2444608062505722,7.469379283975286e-07,215051
0.4092603623867035,222.6512908935547,224.21452543362753,6.370227813720703,0.2272128164768219,9.190715104523406e-07,218377
0.4203224778175354,219.56813049316406,222.0173909849908,6.851547718048096,0.23925842344760895,6.494484523500432e-07,209006
0.3920290470123291,218.6592254638672,221.75686027817065,6.212804794311523,0.22753998637199402,1.2547074845770112e-07,196180
0.4044245183467865,218.32431030273438,220.17972325675146,6.433485507965088,0.23547765612602234,1.1206806220798171e-06,206734
0.400075227022171,223.18138122558594,225.94729611700276,5.417708396911621,0.25416672229766846,3.508110694383504e-06,218158
0.4475230872631073,221.37022399902344,223.85456585684787,6.828064918518066,0.24238045513629913,1.9089134184469003e-06,216334
0.5200135707855225,223.66468811035156,226.99751587906098,7.436724662780762,0.2633805274963379,1.3522162589651998e-06,234085
0.4113452434539795,213.7418670654297,215.37798756615334,5.186099529266357,0.24938449263572693,1.6770334241300588e-06,205590
0.5782957673072815,212.2059326171875,215.65399466518284,7.4421586990356445,0.35033270716667175,2.8428922860257444e-07,191770
0.37254276871681213,220.14163208007812,223.3414448500728,5.581767559051514,0.24114345014095306,1.6530473203602014e-06,205948
0.5041364431381226,218.0583038330078,219.15308281403077,5.416570663452148,0.3591908812522888,6.0031493376300205e-06,228059
0.3488766551017761,219.6537322998047,222.0977846665758,5.287067890167236,0.22426152229309082,9.215245313498599e-07,219358
0.4071429967880249,221.17413330078125,222.58486780865138,7.413662433624268,0.23165300488471985,3.8745017150176864e-07,212040
0.42311882972717285,222.22816467285156,225.92226352223818,6.9249091148376465,0.24024908244609833,7.257964398377226e-07,211069
0.36892566084861755,223.29498291015625,225.2079913353713,5.655623435974121,0.23997192084789276,3.2916540249061654e-07,217256
0.5370622873306274,213.71705627441406,218.36736499493446,7.608933925628662,0.2739897668361664,1.0562861234575394e-06,203062
0.3785071074962616,220.32940673828125,223.56905783801548,5.687310218811035,0.2409035712480545,5.404276066656166e-07,229886
0.5145950317382812,222.505859375,225.22722544591875,8.763416290283203,0.24537386000156403,2.5747493737071636e-07,217476
0.5210632681846619,218.70077514648438,222.81985607055665,6.663243770599365,0.27668312191963196,2.370758693359676e-06,209288
0.403321772813797,220.46324157714844,222.37065680839908,7.330981731414795,0.2428656816482544,1.006125216918008e-06,221408
0.4762096703052521,218.1991729736328,219.91252928156538,6.040236473083496,0.26666727662086487,1.9664064438984497e-06,213092
