RMS,diag_mesh_0,diag_mesh_1,max,mean,min,n_samples
0.476026713848114,231.42694091796875,233.7782514207779,3.7483787536621094,0.3901734948158264,7.411993010464357e-06,42016
0.5288543105125427,229.24313354492188,231.39292947654152,5.128702163696289,0.4246792197227478,4.7634953261876944e-06,42016
0.35877829790115356,230.09170532226562,231.48319858058406,3.4494197368621826,0.2685151994228363,9.20619527278177e-07,42016
0.3999437093734741,231.0001983642578,232.4850014167364,6.4414286613464355,0.2690669000148773,1.1480859711809899e-06,42016
0.368744432926178,224.39027404785156,226.2213364359071,3.4987120628356934,0.28768590092658997,1.3407957339950372e-05,42016
0.3909558355808258,231.3798370361328,233.33676022318207,3.259375810623169,0.28942856192588806,4.554734459816245e-06,42016
0.7683628797531128,227.82431030273438,231.53670056356012,4.934220314025879,0.6342216730117798,4.76057939522434e-05,42016
0.3535664975643158,232.86306762695312,234.58249065869163,3.0674967765808105,0.2749550938606262,1.8028986232820898e-05,42016
0.4739779531955719,232.12539672851562,234.32877265216027,9.872467994689941,0.323925644159317,2.5738952899700962e-05,42016
0.494268536567688,225.3294677734375,227.90880181549582,9.976816177368164,0.32815471291542053,3.0623241400462575e-06,42016
0.7505373358726501,230.35118103027344,234.20289860026912,5.716891765594482,0.6218481659889221,8.639875886728987e-05,42016
0.4874533414840698,225.82427978515625,226.93901115562542,3.7250478267669678,0.3887324333190918,2.025004505412653e-05,42016
0.4907788336277008,227.68930053710938,229.54690256821036,4.171314239501953,0.3680732250213623,8.765978236624505e-06,42016
0.4380336105823517,230.60842895507812,232.84322087383075,2.3056893348693848,0.3506130278110504,2.2749827621737495e-05,42016
0.3742745518684387,231.5245819091797,232.90987450800614,3.5906333923339844,0.2832147777080536,5.8643249758461025e-06,42016
0.37074658274650574,230.07676696777344,230.84422650087254,3.5851521492004395,0.26953136920928955,4.656475539377425e-06,42016
0.6718900203704834,225.65365600585938,229.92177751625155,5.38248872756958,0.5488427877426147,2.318679071322549e-05,42016
0.3920178711414337,234.0694580078125,235.31310783855747,3.892244815826416,0.30602481961250305,2.448265377097414e-06,42016
0.3603985607624054,228.4342803955078,229.14395138695502,3.613408088684082,0.273968905210495,1.201019222207833e-05,42016
0.36482250690460205,227.94703674316406,229.25590152594603,2.726130485534668,0.2812167704105377,3.7591212276311126e-07,42016
0.3331896960735321,228.597412109375,229.72611011662534,3.8435237407684326,0.2518112063407898,8.324014743266162e-06,42016
0.4954851269721985,227.0600128173828,229.8519141750757,3.596006393432617,0.4031805396080017,1.4796176401432604e-05,42016
0.45012447237968445,224.07672119140625,225.91620763973836,4.455235481262207,0.33630621433258057,3.371222419445985e-06,42016
0.5465776920318604,225.65895080566406,228.5096918302236,3.1568703651428223,0.43727460503578186,4.474021989153698e-05,42016
0.42625167965888977,233.3848419189453,234.34117486298848,4.853919506072998,0.32220321893692017,8.86524958332302e-06,42016
0.4179086685180664,230.7840118408203,232.86132236839234,3.487520933151245,0.324518620967865,6.575906809302978e-06,42016
0.32536378502845764,225.75474548339844,226.57542423498822,2.9616951942443848,0.2458844780921936,3.380359703442082e-05,42016
0.40230777859687805,236.1390838623047,236.77252308298287,3.3745200634002686,0.2802913188934326,3.8017133192624897e-06,42016
0.46232879161834717,232.67501831054688,233.06892434724472,5.595644474029541,0.29378238320350647,6.04831802775152e-06,42016
0.448331356048584,226.93646240234375,228.29184838474407,3.8769915103912354,0.3068554103374481,1.9145847545587458e-05,42016
0.46794581413269043,229.11778259277344,231.4160475177868,4.012009620666504,0.37736544013023376,3.461772212176584e-05,42016
0.4158398509025574,230.4767608642578,231.6094128790612,5.885622501373291,0.2826023995876312,4.383500254334649e-06,42016
0.4208168387413025,226.3585662841797,228.36586125523513,3.0259828567504883,0.3264519274234772,1.797454387997277e-06,42016
0.36813968420028687,229.06356811523438,230.406023647703,3.4333672523498535,0.27776139974594116,3.32615877596254e-06,42016
0.42779165506362915,222.10888671875,224.8858756428207,3.1001486778259277,0.3255739212036133,8.213472938223276e-06,42016
0.44608741998672485,231.02920532226562,232.58302565234558,3.201390504837036,0.3607513904571533,4.079341670149006e-05,42016
0.3591703176498413,233.38583374023438,234.41450835078422,2.8899803161621094,0.27595269680023193,1.246443730451574e-06,42016
0.3827002942562103,223.87149047851562,224.74460214020047,6.176523685455322,0.26046353578567505,5.655637778545497e-06,42016
0.5029444694519043,227.85826110839844,230.07849614973452,2.873436689376831,0.3993922173976898,2.988582127727568e-05,42016
0.3880471885204315,227.86863708496094,229.8388057769841,3.021571159362793,0.3079676330089569,1.7207123164553195e-05,42016
0.4126591384410858,226.30931091308594,227.96617261517346,3.3174803256988525,0.32942691445350647,6.193583431013394e-06,42016
0.4471151530742645,232.72096252441406,234.43802878268275,3.4273722171783447,0.36078959703445435,5.519813839782728e-06,42016
0.3809678554534912,229.63580322265625,230.8791220798803,3.766324043273926,0.2979795038700104,1.4141253814159427e-05,42016
0.3587764501571655,232.39645385742188,234.1397525389569,3.9926295280456543,0.2639119029045105,1.608998218216584e-06,42016
0.3732225000858307,233.43521118164062,233.86051692493956,2.846493721008301,0.2846406400203705,2.4811972252791747e-05,42016
0.5565292835235596,229.11807250976562,231.15520579910591,4.59295129776001,0.44441232085227966,1.7837417544797063e-05,42016
0.35787513852119446,230.13916015625,230.92818989339332,3.4383554458618164,0.2640813887119293,6.767038939869963e-06,42016
0.42230674624443054,231.51400756835938,232.4962543884438,3.250387668609619,0.3308686912059784,3.104392089881003e-05,42016
0.3275865614414215,230.28160095214844,231.02772136420845,3.239401340484619,0.2402557134628296,2.522740760468878e-05,42016
0.37404361367225647,228.6714324951172,230.37751739097823,3.7161550521850586,0.28519296646118164,4.222009920340497e-06,42016
0.3714532256126404,234.9058837890625,237.01222994525875,3.1111583709716797,0.27563753724098206,9.375237823405769e-06,42016
0.3651936650276184,234.87086486816406,236.1635061068632,2.8597564697265625,0.2693195939064026,9.815215889830142e-06,42016
0.343034952878952,229.417236328125,230.59987141826247,2.881471872329712,0.2530653774738312,7.048999123071553e-06,42016
0.3725438416004181,228.7145538330078,230.45850693073737,2.480400323867798,0.28625980019569397,7.25675863577635e-06,42016
0.529032289981842,227.4937286376953,230.40993501212807,6.3799028396606445,0.4027279317378998,7.53908261685865e-06,42016
0.5663939118385315,228.0033721923828,231.24817542702735,3.0199129581451416,0.47221139073371887,1.098447319236584e-05,42016
0.40842553973197937,225.3903045654297,226.86421134253087,3.4703333377838135,0.31822752952575684,2.0178966224193573e-05,42016
0.3428667187690735,228.3250274658203,229.93868501356218,3.2970831394195557,0.2632000148296356,2.4982782633742318e-06,42016
