RMS,diag_mesh_0,diag_mesh_1,max,mean,min,n_samples
0.3624829351902008,224.1709442138672,227.14334858802292,3.532059907913208,0.27031606435775757,3.92469792132033e-06,42016
0.3937991261482239,218.50006103515625,222.25006080983292,3.3224611282348633,0.30262982845306396,3.0980427254689857e-06,42016
0.30318713188171387,221.42279052734375,223.35837344101972,4.308585166931152,0.2205432802438736,1.5127045116969384e-05,42016
0.3681097626686096,223.8451385498047,225.006683365398,3.652423143386841,0.2852596640586853,9.701104318082798e-06,42016
0.3013981580734253,216.8740997314453,219.0177942493829,2.9001009464263916,0.22585514187812805,5.2185955610184465e-06,42016
0.3760128617286682,221.8756866455078,223.41950317867705,5.235122203826904,0.25323930382728577,3.7282493394741323e-06,42016
0.7899534702301025,213.9249267578125,222.5325381707172,5.087574005126953,0.6816635131835938,7.036197189336235e-07,42016
0.3347073495388031,221.3284454345703,222.7961502935203,2.4882261753082275,0.2747032642364502,7.944228855194524e-06,42016
0.3358047604560852,222.46719360351562,224.27403300687752,6.608149528503418,0.2517078220844269,4.099269517610082e-06,42016
0.301673024892807,220.11233520507812,222.9616650837443,5.747051239013672,0.22255480289459229,4.215188255329849e-06,42016
0.708648145198822,218.7559051513672,225.3357575000281,3.5058231353759766,0.6120128035545349,6.780061812605709e-05,42016
0.26828721165657043,217.3738555908203,220.31309254967215,2.651733875274658,0.19554923474788666,9.372208182867325e-07,42016
0.313692182302475,217.1282958984375,219.52604791201546,2.3120944499969482,0.23292885720729828,1.5589153917972e-05,42016
0.32059863209724426,219.47865295410156,223.15418483798413,2.7163076400756836,0.23447053134441376,1.004029945761431e-05,42016
0.292640745639801,220.66636657714844,222.3728105624769,3.1837410926818848,0.22279949486255646,1.9098039047094062e-05,42016
0.45260390639305115,222.98448181152344,224.60646797188636,6.585761547088623,0.3517724573612213,1.3418405615084339e-05,42016
0.6173931956291199,216.39306640625,224.8231847949785,4.478339195251465,0.4914819598197937,3.1760037018102594e-06,42016
0.27909284830093384,219.80758666992188,221.11532472982915,5.871723175048828,0.1944604218006134,8.978723542441003e-08,42016
0.35781651735305786,220.43077087402344,223.20168476280028,2.9220025539398193,0.29224395751953125,2.3626467736903578e-05,42016
0.28066712617874146,220.31056213378906,222.55182160094836,2.470583915710449,0.2229803502559662,1.230759835380013e-06,42016
0.41904547810554504,219.45684814453125,219.99064870757644,2.637307643890381,0.3645974397659302,2.8885257052024826e-05,42016
0.4297668933868408,218.4954376220703,222.89741362889342,3.2479960918426514,0.33598434925079346,3.5359444154892117e-06,42016
0.325616717338562,213.74354553222656,217.4985362297798,2.3245737552642822,0.24124465882778168,3.765742121686344e-06,42016
0.4412585496902466,217.23712158203125,221.4985562822143,2.8850111961364746,0.35457390546798706,1.2518617040768731e-05,42016
0.28372421860694885,223.60971069335938,226.40346916422422,2.3731467723846436,0.21641957759857178,1.9643650375655852e-05,42016
0.2859683334827423,222.5228271484375,225.22439946957886,2.9691877365112305,0.2016831338405609,8.839253382575407e-07,42016
0.43208590149879456,220.2060089111328,220.73574883274483,2.515695333480835,0.3711428940296173,5.1683389756362885e-05,42016
0.5864019989967346,223.60195922851562,225.08625097104388,3.859095811843872,0.505605936050415,6.271471647778526e-05,42016
0.5258249044418335,219.4005889892578,220.3705440405987,6.918713569641113,0.4076317250728607,5.213338226894848e-05,42016
0.34550267457962036,217.76239013671875,219.5980103213471,2.3751070499420166,0.2840476632118225,2.623120235512033e-05,42016
0.31490975618362427,220.11801147460938,223.11754853259112,2.579840898513794,0.230049267411232,1.5082850950420834e-05,42016
0.3513984978199005,221.06304931640625,222.08657251812593,2.5476644039154053,0.2879653573036194,3.6116292903898284e-05,42016
0.2628825306892395,219.05630493164062,220.45065311688143,2.030827045440674,0.19478975236415863,1.5688441635575145e-05,42016
0.41873055696487427,222.5240020751953,223.59691884034137,2.9686696529388428,0.3415270447731018,3.34700166604307e-06,42016
0.30722397565841675,212.3203887939453,215.4290406819722,2.2705817222595215,0.22711844742298126,6.376169494615169e-06,42016
0.3041602671146393,223.31883239746094,226.4468280258988,2.7758593559265137,0.2251371443271637,1.4101437955105212e-05,42016
0.4288797378540039,223.3131866455078,223.58384336069577,2.6977579593658447,0.359790176153183,1.614151733519975e-05,42016
0.38487616181373596,214.345703125,215.27328706493785,2.693448781967163,0.32349643111228943,3.511666363920085e-05,42016
0.37411946058273315,219.2404022216797,221.24079992183226,6.355800628662109,0.24648639559745789,5.351518666429911e-06,42016
