project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
deepcsr,./deepcsr_211922_mw_lh_pial.ply,211922,lh,pial,146686.96355553382,-0.09441822085088726,149360.01579682957,28310.766896542635,deepcsr_211922_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_257542_mw_lh_pial.ply,257542,lh,pial,148548.39625038387,-0.028668228925469847,149360.01579682957,28310.766896542635,deepcsr_257542_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_213421_mw_lh_pial.ply,213421,lh,pial,160334.71192076534,0.3876509655863836,149360.01579682957,28310.766896542635,deepcsr_213421_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_214019_mw_lh_pial.ply,214019,lh,pial,146522.75200766855,-0.10021854227860967,149360.01579682957,28310.766896542635,deepcsr_214019_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_212318_mw_lh_pial.ply,212318,lh,pial,144001.33343901715,-0.18928072056101133,149360.01579682957,28310.766896542635,deepcsr_212318_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_246133_mw_lh_pial.ply,246133,lh,pial,144590.47719715172,-0.16847083715914155,149360.01579682957,28310.766896542635,deepcsr_246133_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_268749_mw_lh_pial.ply,268749,lh,pial,174620.12536959213,0.892243917837753,149360.01579682957,28310.766896542635,deepcsr_268749_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_214423_mw_lh_pial.ply,214423,lh,pial,163031.32764866218,0.4829015018135088,149360.01579682957,28310.766896542635,deepcsr_214423_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_212015_mw_lh_pial.ply,212015,lh,pial,164691.01654254994,0.5415254486657027,149360.01579682957,28310.766896542635,deepcsr_212015_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_212116_mw_lh_pial.ply,212116,lh,pial,131965.89286302734,-0.6143995673930835,149360.01579682957,28310.766896542635,deepcsr_212116_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_211417_mw_lh_pial.ply,211417,lh,pial,141584.01895919009,-0.2746657081404991,149360.01579682957,28310.766896542635,deepcsr_211417_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_212823_mw_lh_pial.ply,212823,lh,pial,175549.4963649443,0.9250713929375413,149360.01579682957,28310.766896542635,deepcsr_212823_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_212419_mw_lh_pial.ply,212419,lh,pial,150248.24513464991,0.03137425916670661,149360.01579682957,28310.766896542635,deepcsr_212419_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_256540_mw_lh_pial.ply,256540,lh,pial,152899.94395674206,0.12503822919557853,149360.01579682957,28310.766896542635,deepcsr_256540_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_275645_mw_lh_pial.ply,275645,lh,pial,131709.73222029064,-0.6234477377825614,149360.01579682957,28310.766896542635,deepcsr_275645_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_211720_mw_lh_pial.ply,211720,lh,pial,182707.971395973,1.17792484113936,149360.01579682957,28310.766896542635,deepcsr_211720_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_214524_mw_lh_pial.ply,214524,lh,pial,159545.81557402536,0.3597853712129465,149360.01579682957,28310.766896542635,deepcsr_214524_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_268850_mw_lh_pial.ply,268850,lh,pial,149824.1535163181,0.016394388791538157,149360.01579682957,28310.766896542635,deepcsr_268850_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_263436_mw_lh_pial.ply,263436,lh,pial,176599.00845084552,0.9621425217323388,149360.01579682957,28310.766896542635,deepcsr_263436_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_255639_mw_lh_pial.ply,255639,lh,pial,138055.20713403603,-0.39931128337516375,149360.01579682957,28310.766896542635,deepcsr_255639_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_249947_mw_lh_pial.ply,249947,lh,pial,140356.97147806027,-0.3180077866371317,149360.01579682957,28310.766896542635,deepcsr_249947_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_270332_mw_lh_pial.ply,270332,lh,pial,164303.70040311685,0.5278445709682358,149360.01579682957,28310.766896542635,deepcsr_270332_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_214625_mw_lh_pial.ply,214625,lh,pial,167561.4431871552,0.6429153776314139,149360.01579682957,28310.766896542635,deepcsr_214625_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_250427_mw_lh_pial.ply,250427,lh,pial,123396.8780509614,-0.9170764550726047,149360.01579682957,28310.766896542635,deepcsr_250427_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_251833_mw_lh_pial.ply,251833,lh,pial,157348.1469951358,0.28215877116637716,149360.01579682957,28310.766896542635,deepcsr_251833_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_248339_mw_lh_pial.ply,248339,lh,pial,178209.6900241607,1.0190354197312226,149360.01579682957,28310.766896542635,deepcsr_248339_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_257845_mw_lh_pial.ply,257845,lh,pial,151862.8164427124,0.08840455135069099,149360.01579682957,28310.766896542635,deepcsr_257845_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_210415_mw_lh_pial.ply,210415,lh,pial,128152.25138582193,-0.7491059669456559,149360.01579682957,28310.766896542635,deepcsr_210415_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_208428_mw_lh_pial.ply,208428,lh,pial,127545.3860196094,-0.7705418174272138,149360.01579682957,28310.766896542635,deepcsr_208428_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_209834_mw_lh_pial.ply,209834,lh,pial,169678.18219211366,0.7176833629952067,149360.01579682957,28310.766896542635,deepcsr_209834_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_289555_mw_lh_pial.ply,289555,lh,pial,129092.77872206329,-0.7158844247783819,149360.01579682957,28310.766896542635,deepcsr_289555_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_208024_mw_lh_pial.ply,208024,lh,pial,138203.0476092225,-0.3940892250774591,149360.01579682957,28310.766896542635,deepcsr_208024_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_211114_mw_lh_pial.ply,211114,lh,pial,166076.06380417873,0.5904484349871342,149360.01579682957,28310.766896542635,deepcsr_211114_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_221218_mw_lh_pial.ply,221218,lh,pial,149622.7043339288,0.009278750309349765,149360.01579682957,28310.766896542635,deepcsr_221218_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_224022_mw_lh_pial.ply,224022,lh,pial,133294.9616646727,-0.5674538662574611,149360.01579682957,28310.766896542635,deepcsr_224022_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_209329_mw_lh_pial.ply,209329,lh,pial,142539.44881394104,-0.240917775481436,149360.01579682957,28310.766896542635,deepcsr_209329_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_293748_mw_lh_pial.ply,293748,lh,pial,59123.046449651214,-3.1873728351102444,149360.01579682957,28310.766896542635,deepcsr_293748_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_209127_mw_lh_pial.ply,209127,lh,pial,141923.56254659581,-0.26267226449248565,149360.01579682957,28310.766896542635,deepcsr_209127_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_285345_mw_lh_pial.ply,285345,lh,pial,153997.35395343948,0.16380121999366373,149360.01579682957,28310.766896542635,deepcsr_285345_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_295146_mw_lh_pial.ply,295146,lh,pial,151830.94492029754,0.08727877745232412,149360.01579682957,28310.766896542635,deepcsr_295146_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_297655_mw_lh_pial.ply,297655,lh,pial,135261.472918056,-0.49799226316597234,149360.01579682957,28310.766896542635,deepcsr_297655_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_217429_mw_lh_pial.ply,217429,lh,pial,132491.29209246536,-0.5958412842014622,149360.01579682957,28310.766896542635,deepcsr_217429_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_208125_mw_lh_pial.ply,208125,lh,pial,148817.89546770972,-0.019148910063119907,149360.01579682957,28310.766896542635,deepcsr_208125_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_221319_mw_lh_pial.ply,221319,lh,pial,144266.3642051721,-0.1799192374502403,149360.01579682957,28310.766896542635,deepcsr_221319_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_236130_mw_lh_pial.ply,236130,lh,pial,143940.06599983067,-0.19144482439508897,149360.01579682957,28310.766896542635,deepcsr_236130_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_209228_mw_lh_pial.ply,209228,lh,pial,166286.66749652525,0.5978874313631819,149360.01579682957,28310.766896542635,deepcsr_209228_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_210011_mw_lh_pial.ply,210011,lh,pial,70236.79243650367,-2.7948103154347463,149360.01579682957,28310.766896542635,deepcsr_210011_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_209935_mw_lh_pial.ply,209935,lh,pial,74170.49127465553,-2.6558632197051617,149360.01579682957,28310.766896542635,deepcsr_209935_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_211215_mw_lh_pial.ply,211215,lh,pial,167913.4822942049,0.6553501911543457,149360.01579682957,28310.766896542635,deepcsr_211215_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_208226_mw_lh_pial.ply,208226,lh,pial,184887.336212965,1.2549049111231985,149360.01579682957,28310.766896542635,deepcsr_208226_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_287248_mw_lh_pial.ply,287248,lh,pial,152005.62959143415,0.09344903316369242,149360.01579682957,28310.766896542635,deepcsr_287248_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_280941_mw_lh_pial.ply,280941,lh,pial,154402.88127654995,0.17812535768277696,149360.01579682957,28310.766896542635,deepcsr_280941_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_284646_mw_lh_pial.ply,284646,lh,pial,165624.91699260744,0.5745129142991945,149360.01579682957,28310.766896542635,deepcsr_284646_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_228434_mw_lh_pial.ply,228434,lh,pial,58218.53192254772,-3.219322323812154,149360.01579682957,28310.766896542635,deepcsr_228434_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_217126_mw_lh_pial.ply,217126,lh,pial,153139.6934151668,0.13350671962188435,149360.01579682957,28310.766896542635,deepcsr_217126_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_245333_mw_lh_pial.ply,245333,lh,pial,152306.07493751924,0.10406143893789926,149360.01579682957,28310.766896542635,deepcsr_245333_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_231928_mw_lh_pial.ply,231928,lh,pial,142143.4686135773,-0.2549046873093911,149360.01579682957,28310.766896542635,deepcsr_231928_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_208327_mw_lh_pial.ply,208327,lh,pial,160098.7308576533,0.37931558336327426,149360.01579682957,28310.766896542635,deepcsr_208327_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_223929_mw_lh_pial.ply,223929,lh,pial,201644.55843265788,1.8468077119526354,149360.01579682957,28310.766896542635,deepcsr_223929_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_299154_mw_lh_pial.ply,299154,lh,pial,172942.7118868824,0.8329938986192846,149360.01579682957,28310.766896542635,deepcsr_299154_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_207628_mw_lh_pial.ply,207628,lh,pial,165379.998370169,0.5658618373667517,149360.01579682957,28310.766896542635,deepcsr_207628_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_210617_mw_lh_pial.ply,210617,lh,pial,149857.63570656325,0.017577055102468795,149360.01579682957,28310.766896542635,deepcsr_210617_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_237334_mw_lh_pial.ply,237334,lh,pial,141905.4096738518,-0.2633134648107375,149360.01579682957,28310.766896542635,deepcsr_237334_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_286650_mw_lh_pial.ply,286650,lh,pial,176829.93066396422,0.9702992139887714,149360.01579682957,28310.766896542635,deepcsr_286650_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_290136_mw_lh_pial.ply,290136,lh,pial,168338.17473990336,0.6703512841042623,149360.01579682957,28310.766896542635,deepcsr_290136_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_227432_mw_lh_pial.ply,227432,lh,pial,173097.9151208389,0.8384760261265921,149360.01579682957,28310.766896542635,deepcsr_227432_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_233326_mw_lh_pial.ply,233326,lh,pial,167391.55805882375,0.6369146525732663,149360.01579682957,28310.766896542635,deepcsr_233326_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_220721_mw_lh_pial.ply,220721,lh,pial,161084.7409324724,0.414143678215749,149360.01579682957,28310.766896542635,deepcsr_220721_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_214726_mw_lh_pial.ply,214726,lh,pial,73463.34102245848,-2.6808413580502384,149360.01579682957,28310.766896542635,deepcsr_214726_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_298455_mw_lh_pial.ply,298455,lh,pial,89134.29998752891,-2.127307820003122,149360.01579682957,28310.766896542635,deepcsr_298455_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_239944_mw_lh_pial.ply,239944,lh,pial,169880.49600098634,0.7248295420306249,149360.01579682957,28310.766896542635,deepcsr_239944_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_298051_mw_lh_pial.ply,298051,lh,pial,182483.51058666233,1.169996380206778,149360.01579682957,28310.766896542635,deepcsr_298051_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_285446_mw_lh_pial.ply,285446,lh,pial,171772.22220361576,0.7916495688261703,149360.01579682957,28310.766896542635,deepcsr_285446_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_283543_mw_lh_pial.ply,283543,lh,pial,150685.97856393264,0.04683598900547639,149360.01579682957,28310.766896542635,deepcsr_283543_C_mwrm_lh_pial.stl
deepcsr,./deepcsr_200008_mw_rh_pial.ply,200008,rh,pial,142934.5430514549,-0.6663342322454465,157119.222480024,21287.634256413414,deepcsr_200008_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_200311_mw_rh_pial.ply,200311,rh,pial,164207.92434059054,0.3329962256576676,157119.222480024,21287.634256413414,deepcsr_200311_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_200109_mw_rh_pial.ply,200109,rh,pial,157159.63613389258,0.001898456793356223,157119.222480024,21287.634256413414,deepcsr_200109_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_200614_mw_rh_pial.ply,200614,rh,pial,149909.04709166894,-0.33870252098035886,157119.222480024,21287.634256413414,deepcsr_200614_C_mwrm_rh_pial.stl
