Project,subject_id,Hemisphere,Intersections White-Pial,Total Triangles White,Total Triangles Pial,File white,File pial
corticalflow++,231928,rh,1432,695223,691938,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_231928_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_231928_C_mwrm_rh_pial.stl
corticalflow++,200917,lh,1218,689537,689935,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_200917_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_200917_C_mwrm_lh_pial.stl
corticalflow++,221218,rh,870,693611,692376,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_221218_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_221218_C_mwrm_rh_pial.stl
corticalflow++,221218,lh,612,689132,692236,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_221218_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_221218_C_mwrm_lh_pial.stl
corticalflow++,214423,rh,500,697800,696292,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_214423_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/corticalflow++/corticalflow++_214423_C_mwrm_rh_pial.stl
