0,freesurfer,pial,1428,257072,200008_lh.pial_converted.stl
1,freesurfer,pial,1270,280218,200109_lh.pial_converted.stl
2,freesurfer,pial,1100,332922,200210_lh.pial_converted.stl
3,freesurfer,pial,562,269718,200311_lh.pial_converted.stl
4,freesurfer,pial,1124,270024,200614_lh.pial_converted.stl
5,freesurfer,pial,842,283558,200917_lh.pial_converted.stl
6,freesurfer,pial,1251,286562,201111_lh.pial_converted.stl
7,freesurfer,pial,519,253966,201414_lh.pial_converted.stl
8,freesurfer,pial,876,287410,201515_lh.pial_converted.stl
9,freesurfer,pial,1987,304088,201717_lh.pial_converted.stl
11,freesurfer,pial,912,242758,201818_lh.pial_converted.stl
12,freesurfer,pial,619,290908,202113_lh.pial_converted.stl
13,freesurfer,pial,893,283920,202719_lh.pial_converted.stl
14,freesurfer,pial,675,261780,203418_lh.pial_converted.stl
15,freesurfer,pial,1153,247896,203721_lh.pial_converted.stl
16,freesurfer,pial,1151,293748,203923_lh.pial_converted.stl
17,freesurfer,pial,890,281946,204016_lh.pial_converted.stl
18,freesurfer,pial,967,303108,204319_lh.pial_converted.stl
19,freesurfer,pial,539,232052,204420_lh.pial_converted.stl
21,freesurfer,pial,718,289010,204622_lh.pial_converted.stl
22,freesurfer,pial,890,300802,205119_lh.pial_converted.stl
23,freesurfer,pial,755,250100,205220_lh.pial_converted.stl
24,freesurfer,pial,577,220872,205725_lh.pial_converted.stl
25,freesurfer,pial,888,284782,205826_lh.pial_converted.stl
26,freesurfer,pial,699,298724,206222_lh.pial_converted.stl
27,freesurfer,pial,932,322656,207123_lh.pial_converted.stl
28,freesurfer,pial,1422,264856,207426_lh.pial_converted.stl
29,freesurfer,pial,1835,314574,207628_lh.pial_converted.stl
30,freesurfer,pial,703,234564,208024_lh.pial_converted.stl
31,freesurfer,pial,716,280040,208125_lh.pial_converted.stl
32,freesurfer,pial,597,259250,208226_lh.pial_converted.stl
33,freesurfer,pial,604,333692,208327_lh.pial_converted.stl
34,freesurfer,pial,871,216048,208428_lh.pial_converted.stl
35,freesurfer,pial,891,256598,209127_lh.pial_converted.stl
36,freesurfer,pial,1093,279466,209228_lh.pial_converted.stl
37,freesurfer,pial,558,239390,209329_lh.pial_converted.stl
38,freesurfer,pial,875,246156,209834_lh.pial_converted.stl
39,freesurfer,pial,573,282130,209935_lh.pial_converted.stl
40,freesurfer,pial,660,294508,210011_lh.pial_converted.stl
41,freesurfer,pial,778,233978,210415_lh.pial_converted.stl
42,freesurfer,pial,854,286524,210617_lh.pial_converted.stl
43,freesurfer,pial,1656,281144,211114_lh.pial_converted.stl
44,freesurfer,pial,560,322260,211215_lh.pial_converted.stl
45,freesurfer,pial,491,229152,211316_lh.pial_converted.stl
46,freesurfer,pial,968,270632,211417_lh.pial_converted.stl
47,freesurfer,pial,696,323048,211720_lh.pial_converted.stl
48,freesurfer,pial,1099,267392,211922_lh.pial_converted.stl
49,freesurfer,pial,1206,298168,212015_lh.pial_converted.stl
50,freesurfer,pial,636,260142,212116_lh.pial_converted.stl
51,freesurfer,pial,956,253706,212217_lh.pial_converted.stl
52,freesurfer,pial,597,247812,212318_lh.pial_converted.stl
53,freesurfer,pial,1112,270562,212419_lh.pial_converted.stl
54,freesurfer,pial,632,287228,212823_lh.pial_converted.stl
55,freesurfer,pial,900,292928,213421_lh.pial_converted.stl
56,freesurfer,pial,645,243902,214019_lh.pial_converted.stl
57,freesurfer,pial,966,252660,214221_lh.pial_converted.stl
58,freesurfer,pial,1595,342284,214423_lh.pial_converted.stl
59,freesurfer,pial,636,285906,214524_lh.pial_converted.stl
60,freesurfer,pial,1039,281894,214625_lh.pial_converted.stl
61,freesurfer,pial,535,275344,214726_lh.pial_converted.stl
62,freesurfer,pial,659,270032,217126_lh.pial_converted.stl
63,freesurfer,pial,618,253632,217429_lh.pial_converted.stl
64,freesurfer,pial,680,288338,220721_lh.pial_converted.stl
65,freesurfer,pial,1697,254068,221218_lh.pial_converted.stl
66,freesurfer,pial,1014,246444,221319_lh.pial_converted.stl
68,freesurfer,pial,374,232388,224022_lh.pial_converted.stl
69,freesurfer,pial,414,276134,227432_lh.pial_converted.stl
70,freesurfer,pial,334,241266,228434_lh.pial_converted.stl
71,freesurfer,pial,666,256634,231928_lh.pial_converted.stl
72,freesurfer,pial,1309,302036,233326_lh.pial_converted.stl
73,freesurfer,pial,1166,271802,236130_lh.pial_converted.stl
74,freesurfer,pial,458,252766,237334_lh.pial_converted.stl
75,freesurfer,pial,884,281074,239944_lh.pial_converted.stl
76,freesurfer,pial,1236,248286,245333_lh.pial_converted.stl
77,freesurfer,pial,1174,250494,246133_lh.pial_converted.stl
78,freesurfer,pial,534,286984,248339_lh.pial_converted.stl
79,freesurfer,pial,746,259824,249947_lh.pial_converted.stl
80,freesurfer,pial,379,244994,250427_lh.pial_converted.stl
81,freesurfer,pial,652,250412,250932_lh.pial_converted.stl
82,freesurfer,pial,1069,308370,251833_lh.pial_converted.stl
83,freesurfer,pial,340,243160,255639_lh.pial_converted.stl
84,freesurfer,pial,641,260318,256540_lh.pial_converted.stl
85,freesurfer,pial,1084,275570,257542_lh.pial_converted.stl
86,freesurfer,pial,354,290406,257845_lh.pial_converted.stl
87,freesurfer,pial,1066,290236,263436_lh.pial_converted.stl
88,freesurfer,pial,1309,324934,268749_lh.pial_converted.stl
89,freesurfer,pial,1077,273890,268850_lh.pial_converted.stl
90,freesurfer,pial,1008,354860,270332_lh.pial_converted.stl
91,freesurfer,pial,943,253366,275645_lh.pial_converted.stl
92,freesurfer,pial,696,250876,280739_lh.pial_converted.stl
93,freesurfer,pial,969,278120,280941_lh.pial_converted.stl
94,freesurfer,pial,630,281496,283543_lh.pial_converted.stl
95,freesurfer,pial,1119,277420,284646_lh.pial_converted.stl
96,freesurfer,pial,752,253974,285345_lh.pial_converted.stl
97,freesurfer,pial,939,297004,285446_lh.pial_converted.stl
98,freesurfer,pial,741,297450,286650_lh.pial_converted.stl
99,freesurfer,pial,1410,294472,287248_lh.pial_converted.stl
100,freesurfer,pial,659,224130,289555_lh.pial_converted.stl
101,freesurfer,pial,867,294176,290136_lh.pial_converted.stl
102,freesurfer,pial,690,227090,293748_lh.pial_converted.stl
103,freesurfer,pial,674,257788,295146_lh.pial_converted.stl
104,freesurfer,pial,702,224816,297655_lh.pial_converted.stl
105,freesurfer,pial,1046,307394,298051_lh.pial_converted.stl
106,freesurfer,pial,703,281764,298455_lh.pial_converted.stl
107,freesurfer,pial,934,303706,299154_lh.pial_converted.stl
108,freesurfer,pial,934,303706,lh.pial_converted.stl
0,freesurfer,white,0,257072,200008_lh.white_converted.stl
1,freesurfer,white,0,280218,200109_lh.white_converted.stl
2,freesurfer,white,0,332922,200210_lh.white_converted.stl
3,freesurfer,white,0,269718,200311_lh.white_converted.stl
4,freesurfer,white,0,270024,200614_lh.white_converted.stl
5,freesurfer,white,0,283558,200917_lh.white_converted.stl
6,freesurfer,white,0,286562,201111_lh.white_converted.stl
7,freesurfer,white,0,253966,201414_lh.white_converted.stl
8,freesurfer,white,0,287410,201515_lh.white_converted.stl
9,freesurfer,white,0,304088,201717_lh.white_converted.stl
10,freesurfer,white,0,242758,201818_lh.white_converted.stl
11,freesurfer,white,0,290908,202113_lh.white_converted.stl
12,freesurfer,white,5,283920,202719_lh.white_converted.stl
13,freesurfer,white,0,261780,203418_lh.white_converted.stl
14,freesurfer,white,0,247896,203721_lh.white_converted.stl
15,freesurfer,white,0,293748,203923_lh.white_converted.stl
16,freesurfer,white,0,281946,204016_lh.white_converted.stl
17,freesurfer,white,0,303108,204319_lh.white_converted.stl
18,freesurfer,white,0,232052,204420_lh.white_converted.stl
19,freesurfer,white,0,243650,204521_lh.white_converted.stl
20,freesurfer,white,0,289010,204622_lh.white_converted.stl
21,freesurfer,white,0,300802,205119_lh.white_converted.stl
22,freesurfer,white,0,250100,205220_lh.white_converted.stl
23,freesurfer,white,0,220872,205725_lh.white_converted.stl
24,freesurfer,white,0,284782,205826_lh.white_converted.stl
25,freesurfer,white,0,298724,206222_lh.white_converted.stl
26,freesurfer,white,0,322656,207123_lh.white_converted.stl
27,freesurfer,white,0,264856,207426_lh.white_converted.stl
28,freesurfer,white,0,314574,207628_lh.white_converted.stl
29,freesurfer,white,0,234564,208024_lh.white_converted.stl
30,freesurfer,white,0,280040,208125_lh.white_converted.stl
31,freesurfer,white,0,259250,208226_lh.white_converted.stl
32,freesurfer,white,0,333692,208327_lh.white_converted.stl
33,freesurfer,white,0,216048,208428_lh.white_converted.stl
34,freesurfer,white,0,256598,209127_lh.white_converted.stl
35,freesurfer,white,0,279466,209228_lh.white_converted.stl
36,freesurfer,white,0,239390,209329_lh.white_converted.stl
37,freesurfer,white,0,246156,209834_lh.white_converted.stl
38,freesurfer,white,1,282130,209935_lh.white_converted.stl
39,freesurfer,white,0,294508,210011_lh.white_converted.stl
40,freesurfer,white,0,233978,210415_lh.white_converted.stl
41,freesurfer,white,1,286524,210617_lh.white_converted.stl
42,freesurfer,white,0,281144,211114_lh.white_converted.stl
43,freesurfer,white,0,322260,211215_lh.white_converted.stl
44,freesurfer,white,0,229152,211316_lh.white_converted.stl
45,freesurfer,white,0,270632,211417_lh.white_converted.stl
46,freesurfer,white,2,323048,211720_lh.white_converted.stl
47,freesurfer,white,0,267392,211922_lh.white_converted.stl
48,freesurfer,white,0,298168,212015_lh.white_converted.stl
49,freesurfer,white,0,260142,212116_lh.white_converted.stl
50,freesurfer,white,0,253706,212217_lh.white_converted.stl
51,freesurfer,white,1,247812,212318_lh.white_converted.stl
52,freesurfer,white,0,270562,212419_lh.white_converted.stl
53,freesurfer,white,0,287228,212823_lh.white_converted.stl
54,freesurfer,white,0,292928,213421_lh.white_converted.stl
55,freesurfer,white,0,243902,214019_lh.white_converted.stl
56,freesurfer,white,0,252660,214221_lh.white_converted.stl
57,freesurfer,white,0,342284,214423_lh.white_converted.stl
58,freesurfer,white,0,285906,214524_lh.white_converted.stl
59,freesurfer,white,0,281894,214625_lh.white_converted.stl
60,freesurfer,white,0,275344,214726_lh.white_converted.stl
61,freesurfer,white,0,270032,217126_lh.white_converted.stl
62,freesurfer,white,0,253632,217429_lh.white_converted.stl
63,freesurfer,white,0,288338,220721_lh.white_converted.stl
64,freesurfer,white,0,254068,221218_lh.white_converted.stl
65,freesurfer,white,0,246444,221319_lh.white_converted.stl
66,freesurfer,white,0,387098,223929_lh.white_converted.stl
67,freesurfer,white,0,232388,224022_lh.white_converted.stl
68,freesurfer,white,0,276134,227432_lh.white_converted.stl
69,freesurfer,white,0,241266,228434_lh.white_converted.stl
70,freesurfer,white,0,256634,231928_lh.white_converted.stl
71,freesurfer,white,0,302036,233326_lh.white_converted.stl
72,freesurfer,white,0,271802,236130_lh.white_converted.stl
