project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
cortexode,./cortexode_209834_mw_rh_pial.ply,209834,rh,pial,150200.21832336363,-0.3250245693494974,157119.222480024,21287.634256413407,cortexode_209834_C_mwrm_rh_pial.stl
cortexode,./cortexode_211316_mw_rh_pial.ply,211316,rh,pial,131201.44737547342,-1.2175037767168628,157119.222480024,21287.634256413407,cortexode_211316_C_mwrm_rh_pial.stl
cortexode,./cortexode_208024_mw_rh_pial.ply,208024,rh,pial,143085.58808037447,-0.6592387970693162,157119.222480024,21287.634256413407,cortexode_208024_C_mwrm_rh_pial.stl
cortexode,./cortexode_210415_mw_rh_pial.ply,210415,rh,pial,131517.90430910143,-1.2026380133438064,157119.222480024,21287.634256413407,cortexode_210415_C_mwrm_rh_pial.stl
cortexode,./cortexode_224022_mw_rh_pial.ply,224022,rh,pial,137933.45338247452,-0.9012635629893595,157119.222480024,21287.634256413407,cortexode_224022_C_mwrm_rh_pial.stl
cortexode,./cortexode_255639_mw_rh_pial.ply,255639,rh,pial,136470.35392004048,-0.969993579900151,157119.222480024,21287.634256413407,cortexode_255639_C_mwrm_rh_pial.stl
cortexode,./cortexode_209329_mw_rh_pial.ply,209329,rh,pial,150093.64579750263,-0.33003088074029446,157119.222480024,21287.634256413407,cortexode_209329_C_mwrm_rh_pial.stl
cortexode,./cortexode_214221_mw_rh_pial.ply,214221,rh,pial,146911.09564569296,-0.47953317458259176,157119.222480024,21287.634256413407,cortexode_214221_C_mwrm_rh_pial.stl
cortexode,./cortexode_246133_mw_rh_pial.ply,246133,rh,pial,153381.5236779719,-0.17558075063817974,157119.222480024,21287.634256413407,cortexode_246133_C_mwrm_rh_pial.stl
cortexode,./cortexode_228434_mw_rh_pial.ply,228434,rh,pial,140241.05678348427,-0.7928624427326767,157119.222480024,21287.634256413407,cortexode_228434_C_mwrm_rh_pial.stl
cortexode,./cortexode_221319_mw_rh_pial.ply,221319,rh,pial,144378.14613083488,-0.5985200701834951,157119.222480024,21287.634256413407,cortexode_221319_C_mwrm_rh_pial.stl
cortexode,./cortexode_214019_mw_rh_pial.ply,214019,rh,pial,140604.54053466744,-0.7757875650452388,157119.222480024,21287.634256413407,cortexode_214019_C_mwrm_rh_pial.stl
cortexode,./cortexode_245333_mw_rh_pial.ply,245333,rh,pial,150921.20959103096,-0.2911555513561001,157119.222480024,21287.634256413407,cortexode_245333_C_mwrm_rh_pial.stl
cortexode,./cortexode_221218_mw_rh_pial.ply,221218,rh,pial,147619.2845076192,-0.44626555764611264,157119.222480024,21287.634256413407,cortexode_221218_C_mwrm_rh_pial.stl
cortexode,./cortexode_231928_mw_rh_pial.ply,231928,rh,pial,137576.98634222586,-0.9180088262701422,157119.222480024,21287.634256413407,cortexode_231928_C_mwrm_rh_pial.stl
